,ISIN,Tickers_YF,sector_T,Name,Ticker,Market,Currency,RICS,sector,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score,totalEsg,environmentScore,socialScore,governanceScore,TRBC Industry Group Name,TRBC Economic Sector Name
765,IT0001031084,BGN=X,Banks,BANCA GENERALI,BGN,Euronext Milan,EUR,BGN.MI,Banks,39.4862268679792,62.1173044689959,84.8092453355611,67.027528006413,,,,,Banking Services,Financials
766,LU2355630455,BIDU,Biotechnology & Medical Research,BENEVOLENTAI,BAI,Euronext Amsterdam,EUR,BAI.AS,Pharmaceuticals,,,,,24.22,2.52,12.65,9.06,Biotechnology & Medical Research,Healthcare
767,FR0000074072,BIG,Toys & Children's Products,BIGBEN INTERACTIVE,BIG,Euronext Paris,EUR,BGBN.PA,Marine Freight & Logistics,26.5677179962894,49.3940312421785,30.6664710485133,39.5405009207877,,,,,Leisure Products,Consumer Cyclicals
768,FR0013280286,BIMBOA.MX,"Medical Equipment, Supplies & Distribution",BIOMERIEUX,BIM,Euronext Paris,EUR,BIOX.PA,Food Processing,79.5564774190563,94.7314476990277,43.4665492957746,73.7686149323547,30.8,11.3,11.54,7.96,Healthcare Equipment & Supplies,Healthcare
769,IE00BD1RP616,BIRG.IR,Banks,BANK OF IRELAND GP,BIRG,Euronext Dublin,EUR,BIRG.I,,55.6097505032169,70.0205169203471,66.7166666666666,66.7559804649553,20.71,0.93,10.27,9.5,Banking Services,Financials
770,NO0003087603,BMA,Construction Supplies & Fixtures,BYGGMA,BMA,Oslo Børs,NOK,BMA.OL,Construction & Engineering,20.6101025851744,22.6748440516472,23.4981684981684,22.1935924671921,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
771,GB00BGHPT808,BMK.L,Pharmaceuticals,BENCHMARK HOLDINGS,BMK,Euronext Growth Oslo,NOK,BMKB.L,Food Retail & Distribution,53.8364595417078,43.8955930909075,69.9255955235811,54.2184757232429,,,,,Pharmaceuticals,Healthcare
772,IT0000066180,BMY,"Real Estate Rental, Development & Operations",BRIOSCHI,BRI,Euronext Milan,EUR,BRUI.MI,"Hotels, Motels & Cruise Lines",,,,,22.83,0.34,14.93,7.56,Real Estate Operations,Real Estate
773,FR0000120644,BN,Food Processing,DANONE,BN,Euronext Paris,EUR,DANO.PA,Software,87.3637000903257,82.5586917574764,78.4857198748043,82.8754649229673,,,,,Food & Tobacco,Consumer Non-Cyclicals
774,CH0038389992,BNGO,Biotechnology & Medical Research,BB BIOTECH,BION,Euronext Milan,EUR,BION.S,Commercial REITs,36.9623655913978,25.4653420871501,65.2882205513784,43.8872406735096,,,,,Biotechnology & Medical Research,Healthcare
775,FR0000061129,BOIL,Pharmaceuticals,BOIRON,BOI,Euronext Paris,EUR,BOIR.PA,Oil & Gas Transportation Services,74.7077379596175,66.9995123366963,32.5776604068857,58.0865216910159,,,,,Pharmaceuticals,Healthcare
776,FR0000039299,BOLT,Entertainment Production,BOLLORE,BOL,Euronext Paris,EUR,BOLL.PA,Banks,81.288115038115,84.0117313860143,62.3568075117371,75.4974687481865,,,,,Media & Publishing,Consumer Cyclicals
777,FR0000063935,BON,Food Processing,BONDUELLE,BON,Euronext Paris,EUR,BOND.PA,Industrial Machinery & Equipment,67.4595385151313,76.2392112359809,39.0842771145801,64.0095111770835,,,,,Food & Tobacco,Consumer Non-Cyclicals
778,NO0003110603,BONHR.OL,Renewable Energy Equipment & Services,BONHEUR,BONHR,Oslo Børs,NOK,BONHR.OL,"Medical Equipment, Supplies & Distribution",31.9335623593699,21.2171052631579,34.3833943833943,29.8460622504113,,,,,Renewable Energy,Energy
779,NO0010360266,BOUV.OL,IT Services & Consulting,BOUVET,BOUV,Oslo Børs,NOK,BOUV.OL,Construction & Engineering,17.1127507716049,53.6418315067153,9.56043956043956,28.1733972907112,,,,,Software & IT Services,Technology
780,BE0974268972,BPOST.BR,"Courier, Postal, Air Freight & Land-based Logistics",BPOST,BPOST,Euronext Brussels,EUR,BPOST.BR,Recreational Products,54.8196662231093,73.1522954742965,70.4179848528425,66.0855909820455,,,,,Freight & Logistics Services,Industrials
781,IT0000784196,BPSO.MI,Banks,BCA POP SONDRIO,BPSO,Euronext Milan,EUR,BPSI.MI,,76.250930161076,68.4519394368542,37.7630584397501,58.5269969421847,,,,,Banking Services,Financials
782,NO0010657505,BRGC,Specialty Chemicals,BORREGAARD,BRG,Oslo Børs,NOK,BRGB.OL,Pharmaceuticals,42.7739500383427,41.441803864953,45.3663003663003,42.8490664469959,,,,,Chemicals,Basic Materials
783,NL0010776944,BRNL.AS,Employment Services,BRUNEL INTERNAT,BRNL,Euronext Amsterdam,EUR,BRUN.AS,Electric Utilities,20.388032764126,47.669888442206,49.0208156329651,41.7102859774645,,,,,Professional & Commercial Services,Industrials
784,BE0974290224,BRO15748-USD,Banks,DEXIA,DEXB,Euronext Expert Market,EUR,DEXI.BR^L19,Apparel & Accessories Retailers,60.2531230475093,49.1365665798401,22.3228837120122,41.0844248787664,,,,,Banking Services,Financials
785,LU1789205884,BSGR.AS,Diversified Industrial Goods Wholesale,B&S Group,BSGR,Euronext Amsterdam,EUR,BSGR.AS,Semiconductor Equipment & Testing,7.32142857142857,48.827086656034,65.1885428984364,42.1139392650652,,,,,Diversified Industrial Goods Wholesale,Industrials
786,IT0003097257,BSSR.JK,Industrial Machinery & Equipment,BIESSE,BSS,Euronext Milan,EUR,BSS.MI,Biotechnology & Medical Research,37.4813341781911,80.4165877554134,70.5895691609977,62.9436793382063,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
787,IT0003173629,BST,Banks,BANCA SISTEMA,BST,Euronext Milan,EUR,BSTA.MI,Investment Management & Fund Operators,,,,,21.43,2.14,9.36,6.98,Banking Services,Financials
788,IT0004827447,BTC-USD,Property & Casualty Insurance,UNIPOLSAI,US,Euronext Milan,EUR,US.MI,Commercial REITs,64.968872064955,83.3365495787856,39.307395472809,63.2758642678842,,,,,Insurance,Financials
789,FR0006174348,BVIC.L,Business Support Services,BUREAU VERITAS,BVI,Euronext Paris,EUR,BVI.PA,Multiline Insurance & Brokers,73.4211164104532,89.242484640922,80.9102112676056,82.7251309016756,,,,,Professional & Commercial Services,Industrials
790,BMG173841013,BWLPG.OL,Oil & Gas Transportation Services,BW LPG,BWLPG,Oslo Børs,NOK,BWLPG.OL,Construction & Engineering,61.6092352092352,73.8043141710913,27.2579849549882,56.8704042006759,,,,,Oil & Gas Related Equipment and Services,Energy
791,IT0005252728,BZ=F,"Auto, Truck & Motorcycle Parts",BREMBO,BRE,Euronext Milan,EUR,BRBI.MI,Pharmaceuticals,70.8259079399731,77.6541747001986,81.5837212077813,76.2828555497088,,,,,Automobiles & Auto Parts,Consumer Cyclicals
792,IE00BWY4ZF18,C5H.IR,Homebuilding,CAIRN HOMES PLC,C5H,Euronext Dublin,EUR,CRN.L,Pharmaceuticals,72.3630236813362,43.9513175723005,74.4233918128655,61.3842379642775,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
793,DE0007236101,C6L.SI,IT Services & Consulting,SIEMENS,SIA,Traded not listed Brussels,EUR,SIEGn.DE,Auto & Truck Manufacturers,76.546465908689,91.9545187970681,86.8417113889273,87.4497882329606,27.1,8.86,12.8,5.44,Software & IT Services,Technology
794,FR0000045528,CAF,Banks,CRCAM PARIS ET IDF,CAF,Euronext Paris,EUR,CAIF.PA,,,,,,31.77,3.82,11.76,9.42,Banking Services,Financials
795,IT0004329733,CAIBX,Advertising & Marketing,CAIRO COMMUNICAT,CAI,Euronext Milan,EUR,CAI.MI,Pharmaceuticals,40.0272782380278,41.0122051220843,17.4705951540813,32.0046885449692,23.74,5.77,9.95,7.55,Media & Publishing,Consumer Cyclicals
796,FR0010828137,CARM,Commercial REITs,CARMILA,CARM,Euronext Paris,EUR,CARM.PA,Tires & Rubber Products,85.8598436731097,57.9497216690577,67.2314162754303,71.4234795402526,,,,,Residential & Commercial REITs,Real Estate
797,US1491231015,CATR.PA,Heavy Machinery & Vehicles,CATERPILLAR INC,CATR,Euronext Paris,EUR,CAT.N,Consumer Publishing,82.6314191386154,78.5230073465433,87.1561054173535,82.3859418399506,34.18,7.18,18.52,8.47,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
798,FR0000045601,CBE.AX,Specialty Chemicals,ROBERTET CI,CBE,Euronext Paris,EUR,ROBFi.PA,Investment Management & Fund Operators,45.8492790092155,64.1188589409552,30.8065336463223,49.4165613427894,,,,,Chemicals,Basic Materials
799,FR0000045619,CBRL,Specialty Chemicals,ROBERTET CDV 87,CBR,Euronext Paris,EUR,ROBFr.PA,Consumer Publishing,45.8492790092155,64.1188589409552,30.8065336463223,49.4165613427894,,,,,Chemicals,Basic Materials
800,GB00BDCPN049,CCEP,Non-Alcoholic Beverages,Coca-ColaEuropacif,CCEP,Euronext Amsterdam,EUR,CCEP.OQ,,89.2217119925875,82.5987360146536,82.4328112621122,84.5254160088437,,,,,Beverages,Consumer Non-Cyclicals
801,IT0005339160,CCL,Construction & Engineering,PLC,PLC,Euronext Milan,EUR,PLC.MI,Oil Related Services and Equipment,,,,,23.69,10.01,9.86,3.82,Construction & Engineering,Industrials
802,FR0000053324,CDAY,Leisure & Recreation,ALPES (COMPAGNIE),CDA,Euronext Paris,EUR,CDAF.PA,,74.3799102132434,60.1236448044356,34.6078403285107,56.3927137432598,,,,,Hotels & Entertainment Services,Consumer Cyclicals
803,FR0000130403,CDIO,Apparel & Accessories,CHRISTIAN DIOR,CDI,Euronext Paris,EUR,DIOR.PA,,91.2171114749862,86.7423945684814,37.7153755868544,73.4812371691971,,,,,Textiles & Apparel,Consumer Cyclicals
804,PTCDU0AE0003,CDUAF,Construction & Engineering,CONDURIL,CDU,Euronext Access Lisbon,EUR,CDUL.EUL,,,,,,25.47,9.18,10.31,5.99,Construction & Engineering,Industrials
805,IT0003121677,CE,Banks,CREDEM,CE,Euronext Milan,EUR,EMBI.MI,,70.9604429657621,80.4267049496423,34.4540630182421,62.5134121286595,29.27,15.09,7.71,6.47,Banking Services,Financials
806,NL0013995087,CEM,Construction Materials,CEMENTIR HOLDING,CEM,Euronext Milan,EUR,CEMI.MI,Paper Products,68.4567807953024,75.4321196117735,55.7254246727931,67.7958774493175,,,,,Construction Materials,Basic Materials
807,FR0000036675,CEN,Employment Services,GROUPE CRIT,CEN,Euronext Paris,EUR,CITT.PA,Diversified Industrial Goods Wholesale,4.36619718309858,30.3161497580071,20.6805555555555,20.9801404653209,,,,,Professional & Commercial Services,Industrials
808,BE0003883031,CFEB.BR,Homebuilding,CFE,CFEB,Euronext Brussels,EUR,CFEB.BR,,60.5627922022936,57.2906768217994,43.8203432077461,54.9070776098828,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
809,PTCFN0AE0003,CFNAX,Consumer Publishing,"COFINA,SGPS",CFN,Euronext Lisbon,EUR,CFN.LS,,,,,,23.39,4.63,10.5,7.69,Media & Publishing,Consumer Cyclicals
810,FR0000053506,CGMU,Software,CEGEDIM,CGM,Euronext Paris,EUR,CGDM.PA,Diversified Chemicals,42.994872042181,49.4451736132435,33.5221048513302,41.1817580297428,,,,,Software & IT Services,Technology
811,IT0000070786,CIR,"Auto, Truck & Motorcycle Parts",CIR,CIR,Euronext Milan,EUR,CIRI.MI,,17.4283150047477,39.0791397011008,55.8762852404643,35.7875001525276,,,,,Automobiles & Auto Parts,Consumer Cyclicals
812,IT0001128047,CMBM,Electrical Components & Equipment,CEMBRE,CMB,Euronext Milan,EUR,CEMB.MI,Oil & Gas Refining and Marketing,23.5656025969125,46.3290105330633,72.9693280821101,46.1365438315124,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
813,FR0010667147,COFA.PA,Property & Casualty Insurance,COFACE,COFA,Euronext Paris,EUR,COFA.PA,,54.6493050983834,72.9361632156663,60.6658841940532,65.5898038580501,,,,,Insurance,Financials
814,BE0003593044,COFB.BR,Specialized REITs,COFINIMMO,COFB,Euronext Brussels,EUR,COFB.BR,,75.6539636763141,66.6695151185509,88.6674336113507,77.1281189214743,,,,,Residential & Commercial REITs,Real Estate
815,BE0974256852,COLR.BR,Food Retail & Distribution,COLRUYT,COLR,Euronext Brussels,EUR,COLR.BR,Oil & Gas Refining and Marketing,91.0920871018124,64.0429082684863,21.1280249804839,57.77515501179,23.52,6.39,10.4,6.73,Food & Drug Retailing,Consumer Non-Cyclicals
816,IT0005246191,COM,Industrial Machinery & Equipment,COMER INDUSTRIES,COM,Euronext Growth Milan,EUR,COME.MI,Banks,57.7716339068818,69.5384906257678,28.9521422604129,53.9575036684209,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
818,IT0005379406,COP,Investment Management & Fund Operators,COPERNICO,COP,Euronext Growth Milan,EUR,COPE.MI,,,,,,34.86,17.29,9.71,7.87,Investment Banking & Investment Services,Financials
819,FR0000060303,COVH.PA,Specialized REITs,COVIVIO HOTELS,COVH,Euronext Paris,EUR,COVH.PA,,30.7743102047356,38.2194369509391,32.1719483568075,33.4752069623051,,,,,Residential & Commercial REITs,Real Estate
820,NO0010808892,CRAYN.OL,IT Services & Consulting,CRAYON GROUP HOLD,CRAYN,Oslo Børs,NOK,CRAYN.OL,Real Estate Services,39.7533718250227,54.8220376365298,39.7985347985347,45.7784940255774,,,,,Software & IT Services,Technology
821,NL0010583399,CRBN,Specialty Chemicals,CORBION,CRBN,Euronext Amsterdam,EUR,CORB.AS,,77.6101164019179,74.0594629123277,67.3340054731384,73.9580002356596,,,,,Chemicals,Basic Materials
822,IE0001827041,CRGY,Construction Materials,CRH PLC ord,CRG,Euronext Dublin,EUR,CRH.L,,90.8670825957428,89.3966222794424,92.4116959064327,90.7347939793653,,,,,Construction Materials,Basic Materials
823,FR0000130692,CRI,Consumer Goods Conglomerates,CHARGEURS,CRI,Euronext Paris,EUR,CRIP.PA,,47.7657812136712,69.6880233747657,55.1042644757433,58.2734392060371,,,,,Consumer Goods Conglomerates,Consumer Non-Cyclicals
824,IT0005331019,CRL,Electronic Equipment & Parts,CAREL INDUSTRIES,CRL,Euronext Milan,EUR,CRLI.MI,Paper Products,67.9456807592259,75.8834225607099,45.2484385567092,63.7787777294005,,,,,Electronic Equipment & Parts,Technology
825,US17275R1023,CSCO,Communications & Networking,CISCO SYSTEM INC,CIS,Traded not listed Brussels,USD,CSCO.OQ,,71.4763817173456,92.7548285231695,85.0332781768363,85.0150880089652,12.07,0.03,5.59,6.45,Communications & Networking,Technology
826,FR001400ED13,CSNV.PA,Life & Health Insurance,AXA NV23,CSNV,Euronext Paris,EUR,AXAFn.PA,,52.8480396459659,79.6855215178196,92.5025430359937,81.2339992088421,,,,,Insurance,Financials
827,NL00150006R6,CTPNV.AS,"Real Estate Rental, Development & Operations",CTP,CTPNV,Euronext Amsterdam,EUR,CTPNV.AS,Online Services,75.2134268552891,53.9320631750511,43.6871669307216,57.2995920815403,,,,,Real Estate Operations,Real Estate
828,PTCTT0AM0001,CTTH.JK,"Courier, Postal, Air Freight & Land-based Logistics",CTT CORREIOS PORT,CTT,Euronext Lisbon,EUR,CTT.LS,Casinos & Gaming,60.7740537443631,76.2405613212425,51.2745098039215,63.8046011470779,,,,,Freight & Logistics Services,Industrials
829,IT0003895668,CU=F,Computer Hardware,EUROTECH,ETH,Euronext Milan,EUR,E5T.MI,Semiconductors,26.1038961038961,31.9418127585539,26.9256474519632,29.2097125229394,,,,,"Computers, Phones & Household Electronics",Technology
830,BMG9887P1068,CVX,Specialty Mining & Metals,ZCI LIMITED,CV,Euronext Paris,EUR,ZCIJ.J^G18,Multiline Insurance & Brokers,,,,,37.61,18.61,8.71,10.29,Metals & Mining,Basic Materials
831,FR0000033219,CYTO,"Real Estate Rental, Development & Operations",ALTAREA,ALTA,Euronext Paris,EUR,IMAF.PA,"Real Estate Rental, Development & Operations",65.6581597137632,63.8343390500711,56.5702269170579,62.0405068246001,,,,,Real Estate Operations,Real Estate
832,IT0004053440,DAL,Office Equipment,DATALOGIC,DAL,Euronext Milan,EUR,DAL.MI,Food Retail & Distribution,32.8305540966386,52.6983270372369,58.9342403628118,48.8468992747313,26.13,9.52,11.46,5.15,Office Equipment,Technology
833,IT0000076502,DAN,Industrial Machinery & Equipment,DANIELI&C,DAN,Euronext Milan,EUR,DANI.MI,Multiline Utilities,74.269484758827,59.2307150771537,53.1284560607868,62.6325625902793,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
834,BE0003746600,DANOY,Commercial REITs,INTERVEST OFF-WARE,INTO,Euronext Brussels,EUR,PRIF.BR,Investment Management & Fund Operators,49.9877433309301,38.146168006102,43.866359888793,44.4366248166534,,,,,Residential & Commercial REITs,Real Estate
835,IT0000076486,DANR,Industrial Machinery & Equipment,DANIELI&C RISP,DANR,Euronext Milan,EUR,DANIn.MI,Specialty Mining & Metals,74.269484758827,59.2307150771537,53.1284560607868,62.6325625902793,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
836,FR0000053381,DBGI,Environmental Services & Equipment,DERICHEBOURG,DBG,Euronext Paris,EUR,DBG.PA,Construction Supplies & Fixtures,49.9065134948323,65.4298070566665,43.7232003129891,54.4911424994779,,,,,Professional & Commercial Services,Industrials
838,FR0013426004,DC=F,Software,CLARANOVA,CLA,Euronext Paris,EUR,AVQ.PA,,48.6638031899956,32.2317554166163,46.809254157739,41.2581830597129,,,,,Software & IT Services,Technology
839,FR0014003G01,DE,Investment Holding Companies,DEE TECH SHARES,DEE,Euronext Paris,EUR,DEE_p.PA,Pharmaceuticals,,,,,16.64,3.19,6.9,6.55,Investment Holding Companies,Financials
840,FR0000125486,DG,Construction & Engineering,VINCI,DG,Euronext Paris,EUR,SGEF.PA,Apparel & Accessories,94.7360925100743,70.6727373468202,84.1770344287949,83.1650005466664,17.36,3.27,8.56,5.53,Construction & Engineering,Industrials
841,GB0002374006,DGE.L,Distillers & Wineries,DIAGEO,DGE,Euronext Paris,EUR,DGE.L,Industrial Machinery & Equipment,79.6899578149578,94.7658667512298,52.7869544364508,79.8929636605901,16.69,4.7,6.99,4.99,Beverages,Consumer Non-Cyclicals
842,NO0011019119,DGX,Software,QUESTBACK GROUP,QUEST,Euronext Growth Oslo,NOK,QUEST.OL,Apparel & Accessories,,,,,20.98,0.13,12.67,8.18,Software & IT Services,Technology
843,IE00BJMZDW83,DHG.IR,"Hotels, Motels & Cruise Lines",DALATA HOTEL GP.,DHG,Euronext Dublin,EUR,DHG.I,Electric Utilities,57.2100093717945,33.3170762192108,53.1391812865497,45.4717070735238,,,,,Hotels & Entertainment Services,Consumer Cyclicals
844,IT0005203622,DHH.MI,Business Support Services,DHH,DHH,Euronext Growth Milan,EUR,DHH.MI,Banks,7.11090190480292,16.3601993072123,24.4639376218323,16.9073288294661,,,,,Professional & Commercial Services,Industrials
845,IT0005254252,DIG,Advertising & Marketing,DIGITAL360,DIG,Euronext Growth Milan,EUR,DIGT.MI,Heavy Machinery & Vehicles,0.763358778625954,21.3412144329691,12.0888888888888,15.2613613151598,,,,,Media & Publishing,Consumer Cyclicals
846,FR0013154002,DIM,"Medical Equipment, Supplies & Distribution",SARTORIUS STED BIO,DIM,Euronext Paris,EUR,STDM.PA,Advanced Medical Equipment & Technology,55.9099075480572,63.0660994703511,50.148082942097,57.2250553654441,,,,,Healthcare Equipment & Supplies,Healthcare
847,LU0290697514,DIS,Oil & Gas Transportation Services,D'AMICO,DIS,Euronext Milan,EUR,B7C.MI,Apparel & Accessories Retailers,3.92496392496392,25.9307963757466,56.2146892655367,27.2154340003563,14.88,0.06,7.92,6.9,Oil & Gas Related Equipment and Services,Energy
848,FR0012789667,DIVO,"Medical Equipment, Supplies & Distribution",AMPLITUDE SURGICAL,AMPLI,Euronext Paris,EUR,AMPLI.PA,Advertising & Marketing,34.5326485772731,27.4051611246251,34.3401183552698,31.0917903612288,,,,,Healthcare Equipment & Supplies,Healthcare
849,IT0003115950,DLG.L,"Appliances, Tools & Housewares",DE'LONGHI,DLG,Euronext Milan,EUR,DLG.MI,Closed End Funds,50.9115049194991,63.0131341554863,64.9502487562189,59.3145662994732,18.23,1.26,8.51,8.46,Household Goods,Consumer Cyclicals
850,NO0010161896,DNB,Banks,DNB BANK,DNB,Oslo Børs,NOK,DNB.OL,Electrical Components & Equipment,90.5717925786574,78.5323831804734,43.7545787545787,67.7460485404898,,,,,Banking Services,Financials
851,FR0013018124,DODGX,Pharmaceuticals,NICOX,COX,Euronext Paris,EUR,NCOX.PA,Integrated Oil & Gas,,,,,22.36,3.29,10.5,8.57,Pharmaceuticals,Healthcare
852,IT0001044996,DOV,Corporate Financial Services,DOVALUE,DOV,Euronext Milan,EUR,DOVA.MI,Industrial Machinery & Equipment,32.4105973569856,75.7378939451742,40.2581851454031,56.7260680685575,25.27,7.12,12.38,5.77,Banking Services,Financials
853,IT0005394413,DOX,IT Services & Consulting,DOXEE,DOX,Euronext Growth Milan,EUR,DOXE.MI,"Real Estate Rental, Development & Operations",35.5684960133744,63.8895925904552,16.9045629947885,38.2169845123514,12.61,1.19,6.01,5.41,Software & IT Services,Technology
854,NL0000009827,DSM,Food Processing,DSM KON,DSM,Euronext Amsterdam,EUR,DSMN.AS,Oil & Gas Exploration and Production,89.3112298845407,79.6182486932496,86.2213254035683,84.1287916304529,,,,,Food & Tobacco,Consumer Non-Cyclicals
855,FR0014003TT8,DSY.PA,Software,DASSAULT SYSTEMES,DSY,Euronext Paris,EUR,DAST.PA,Coal,76.7082650863395,90.5938995301039,55.3253129890453,72.3466762978319,18.42,2.91,10.1,5.41,Software & IT Services,Technology
856,NO0012697715,DVN,Investment Management & Fund Operators,ENERGEIA,ENERG,Euronext Growth Oslo,NOK,ENERG.OL,Banks,,,,,36.69,20.71,8.15,7.83,Investment Banking & Investment Services,Financials
857,NL0015000K93,ECMPA.AS,Commercial REITs,EUROCOMMERCIAL,ECMPA,"Euronext Amsterdam, Brussels",EUR,ECMPA.AS,IT Services & Consulting,35.3228962818004,41.1943707917408,53.6530798406068,43.0003779146538,,,,,Residential & Commercial REITs,Real Estate
858,IT0005241192,ECNL.MI,Textiles & Leather Goods,AQUAFIL,ECNL,Euronext Milan,EUR,ECNL.MI,Construction & Engineering,47.5019908909749,49.4419637028332,47.0418108763973,48.4002022844755,,,,,Textiles & Apparel,Consumer Cyclicals
